Ticker,Close,Signal,Score,Target,StopLoss,RSI,RSI_Weekly,RSI_Monthly,ADX,Vol_Ratio,Return_1D_pct,Pct_vs_MA50,Pct_vs_MA200,PE_Ratio,MACD,MACD_Signal_Line,MACD_Hist,ATR,StochRSI_K,Williams_R,Supertrend_Dir,BB_PctB,Pct_from_52W_High,Pct_from_52W_Low,Pivot,R1,R2,S1,S2,Trend_Phase,Buy_Rules,Sell_Rules,Rules_Fired,ROE_pct,Debt_Equity,Div_Yield,Sector
ZENSARTECH,483.55,WATCH,60,-,-,45.0,42.1,26.3,15.8,0.33,-0.29,0.41,-14.97,14.3,-2.4486,1.3776,-3.8262,16.12,17.0,-84.7,1,19.7,-42.8,17.1,483.82,487.13,490.72,480.23,476.92,Consolidation,Supertrend Bull,None,Supertrend Bull,,1.68,309.0,Information Technology
TRAVELFOOD,1307.2,WATCH,60,-,-,43.6,57.9,50.0,21.4,0.31,-0.68,-1.55,5.17,36.2,6.2005,14.6144,-8.4139,46.32,0.0,-97.2,1,30.2,-11.1,26.3,1311.13,1319.77,1332.33,1298.57,1289.93,Accumulation,EMA Ribbon Bull,None,EMA Ribbon Bull,,16.72,0.0,Consumer Services
INDUSINDBK,1005.6,WATCH,60,-,-,48.5,63.2,54.5,16.4,0.89,-0.24,1.48,11.06,59.8,4.382,8.1425,-3.7605,18.6,8.9,-79.0,-1,23.2,-6.7,41.7,1003.47,1009.93,1014.27,999.13,992.67,Consolidation,EMA Ribbon Bull,None,EMA Ribbon Bull,,,15.0,Financial Services
BRITANNIA,5365.0,WATCH,60,-,-,44.9,55.9,62.7,17.4,1.96,-3.3,0.66,-3.94,48.8,43.6262,65.0535,-21.4273,109.52,12.6,-93.4,1,17.4,-13.9,8.3,5413.33,5484.67,5604.33,5293.67,5222.33,Consolidation,Supertrend Bull,None,Supertrend Bull,,26.88,166.0,Fast Moving Consumer Goods
SBFC,93.93,WATCH,60,-,-,54.9,50.0,61.5,15.5,0.43,-0.06,1.63,-2.15,21.5,0.4819,0.4719,0.01,1.87,36.0,-43.3,1,65.5,-23.6,18.0,93.85,94.58,95.24,93.19,92.46,Consolidation,Supertrend Bull,None,Supertrend Bull,,195.69,0.0,Financial Services
HAVELLS,1268.0,NEUTRAL,60,-,-,53.3,56.2,52.5,22.7,0.56,-0.78,3.7,-2.44,49.1,17.8411,21.3132,-3.4722,24.66,6.8,-77.4,1,42.3,-21.2,12.9,1268.87,1278.63,1289.27,1258.23,1248.47,Consolidation,Supertrend Bull,None,Supertrend Bull,,2.8,94.0,Consumer Durables
ZYDUSLIFE,1120.0,WATCH,58,-,-,48.1,65.6,49.1,18.0,0.65,1.11,-0.2,14.13,24.9,0.3299,4.7445,-4.4146,28.5,6.3,-76.0,1,42.7,-7.1,34.2,1113.13,1126.87,1133.73,1106.27,1092.53,Consolidation,StochRSI Reversal,None,StochRSI Reversal,,42.3,9.0,Healthcare
MGL,1114.2,WATCH,58,-,-,52.2,51.9,55.3,32.0,0.35,-2.07,-0.21,2.01,15.3,6.7982,3.9607,2.8375,31.79,73.5,-71.3,1,63.3,-17.0,25.8,1123.4,1136.2,1158.2,1101.4,1088.6,Accumulation,Rel Strong,None,Rel Strong,,3.46,319.0,Oil Gas & Consumable Fuels
LTF,317.15,NEUTRAL,57,-,-,53.6,55.9,74.0,11.8,0.64,0.76,2.33,9.14,25.0,2.2987,2.4295,-0.1308,9.11,46.3,-43.8,-1,66.1,-6.3,49.3,317.08,320.02,322.88,314.22,311.28,Markup,EMA Ribbon Bull,None,EMA Ribbon Bull,,393.44,87.0,Financial Services
SBICARD,649.0,NEUTRAL,56,-,-,53.4,43.2,52.7,17.2,1.24,0.3,2.92,-9.74,26.2,1.2371,3.8979,-2.6608,16.63,43.2,-35.9,-1,48.3,-32.5,14.8,644.8,653.2,657.4,640.6,632.2,Consolidation,OBV Confirm,None,OBV Confirm,,280.21,40.0,Financial Services
MFSL,1585.0,NEUTRAL,56,-,-,57.5,45.5,61.2,18.2,0.53,0.63,0.77,-3.58,512.9,2.2707,-8.6416,10.9122,39.32,79.4,-4.1,-1,98.4,-16.2,10.6,1578.77,1596.23,1607.47,1567.53,1550.07,Consolidation,OBV Confirm,None,OBV Confirm,,12.67,0.0,Financial Services
CEATLTD,3563.4,WATCH,55,-,-,47.8,55.0,66.2,20.0,0.33,-0.69,-0.22,-0.78,24.4,19.5222,34.1335,-14.6114,90.0,10.7,-85.3,1,44.8,-18.9,20.0,3570.23,3592.87,3622.33,3540.77,3518.13,Consolidation,Rel Strong,None,Rel Strong,,64.74,98.0,Automobile and Auto Components
ULTRACEMCO,11570.0,WATCH,55,-,-,46.0,51.5,61.7,14.8,0.57,-0.04,0.33,0.03,39.5,-4.1087,63.7941,-67.9028,194.22,10.7,-79.4,-1,23.2,-9.9,14.3,11572.0,11618.0,11666.0,11524.0,11478.0,Accumulation,StochRSI Reversal,None,StochRSI Reversal,,29.43,207.0,Construction Materials
GALLANTT,584.4,NEUTRAL,55,-,-,43.3,44.4,51.6,16.3,0.49,0.34,-8.64,-6.93,29.1,-14.7759,-16.2716,1.4957,23.31,27.9,-72.4,1,39.9,-38.4,17.8,588.47,594.93,605.47,577.93,571.47,Consolidation,Rel Strong,None,Rel Strong,,,14.0,Capital Goods
ENRIN,3435.6,WATCH,55,-,-,49.0,56.3,67.4,19.6,0.35,0.01,-1.29,11.54,83.3,28.5473,22.7267,5.8206,120.2,34.2,-57.7,1,54.7,-13.4,62.7,3436.37,3461.73,3487.87,3410.23,3384.87,Consolidation,Rel Strong,None,Rel Strong,,4.48,12.0,Capital Goods
JSWCEMENT,126.04,NEUTRAL,54,-,-,36.9,52.8,50.0,19.7,1.21,0.73,-5.3,1.55,22.4,-2.2229,-1.4329,-0.79,2.91,20.1,-77.0,-1,12.7,-22.0,18.6,125.92,127.02,128.01,124.93,123.83,Accumulation,"Oversold Recovery, StochRSI Reversal","Supertrend Bear, OBV Diverge","Oversold Recovery, StochRSI Reversal, Supertrend Bear, OBV Diverge",,68.39,40.0,Construction Materials
ADANIGREEN,1320.0,NEUTRAL,54,-,-,38.0,54.3,58.5,22.7,0.76,1.4,-8.94,13.05,126.1,-39.8059,-37.9817,-1.8242,37.6,37.1,-71.6,-1,24.0,-19.1,72.5,1318.33,1326.57,1333.13,1311.77,1303.53,Consolidation,"Oversold Recovery, StochRSI Reversal","Supertrend Bear, OBV Diverge","Oversold Recovery, StochRSI Reversal, Supertrend Bear, OBV Diverge",,346.55,0.0,Power
CIPLA,1432.2,WATCH,52,-,-,45.9,57.2,50.4,18.3,0.8,-0.4,-0.28,3.19,34.0,-0.3171,4.7404,-5.0575,24.0,18.3,-70.3,1,23.5,-13.6,24.0,1428.13,1447.67,1463.13,1412.67,1393.13,Accumulation,StochRSI Reversal,OBV Diverge,"StochRSI Reversal, OBV Diverge",,1.78,90.0,Healthcare
ASIANPAINT,2640.0,NEUTRAL,52,-,-,39.6,56.6,63.7,17.3,0.33,0.56,-2.22,1.84,53.1,-15.1803,0.9664,-16.1467,49.84,4.9,-81.1,1,11.8,-10.8,25.9,2633.17,2650.83,2661.67,2622.33,2604.67,Accumulation,StochRSI Reversal,OBV Diverge,"StochRSI Reversal, OBV Diverge",,17.85,105.0,Consumer Durables
MMTC,65.38,WATCH,52,-,-,55.1,49.9,31.9,11.9,1.15,-1.34,-0.73,3.25,20.6,0.0519,-0.2652,0.3171,2.0,59.5,-36.5,1,81.4,-16.6,30.5,65.83,67.04,68.71,64.16,62.95,Accumulation,Rel Strong,None,Rel Strong,,0.11,0.0,Services
TARIL,298.65,NEUTRAL,52,-,-,47.3,44.5,35.4,18.3,3.05,4.73,-6.17,0.07,35.4,-6.3023,-7.3176,1.0153,9.61,41.9,-33.1,-1,71.0,-45.9,33.3,296.22,306.43,314.22,288.43,278.22,Accumulation,Oversold Recovery,Supertrend Bear,"Oversold Recovery, Supertrend Bear",,29.59,6.0,Capital Goods
CAMS,753.0,NEUTRAL,52,-,-,40.8,50.9,58.6,15.6,1.23,0.5,-3.54,1.63,38.1,-5.9613,-1.463,-4.4984,18.16,2.9,-92.6,1,9.8,-10.1,24.2,753.17,759.33,765.67,746.83,740.67,Accumulation,StochRSI Reversal,OBV Diverge,"StochRSI Reversal, OBV Diverge",,4.86,171.0,Financial Services
FIVESTAR,520.95,NEUTRAL,52,-,-,41.6,59.5,50.3,19.3,0.31,-1.23,-2.1,5.04,13.9,-1.366,3.3741,-4.7402,15.99,8.4,-88.6,1,-0.3,-21.5,54.6,523.15,527.7,534.45,516.4,511.85,Accumulation,StochRSI Reversal,OBV Diverge,"StochRSI Reversal, OBV Diverge",,111.93,38.0,Financial Services
GODREJIND,1230.0,WATCH,51,-,-,42.3,57.7,72.8,30.2,0.28,0.54,-1.6,15.76,35.2,-13.4443,-1.2047,-12.2396,43.46,8.0,-74.8,-1,19.9,-14.8,65.3,1228.13,1236.17,1242.33,1221.97,1213.93,Consolidation,StochRSI Reversal,Supertrend Bear,"StochRSI Reversal, Supertrend Bear",,222.41,0.0,Diversified
JIOFIN,244.0,WATCH,50,-,-,45.5,49.6,58.6,19.0,0.3,-0.25,0.21,-5.51,75.5,0.8491,2.7305,-1.8814,5.53,3.7,-90.4,-1,28.2,-26.1,9.5,244.43,245.37,246.73,243.07,242.13,Consolidation,None,None,None,,16.29,25.0,Financial Services
AKZOINDIA,2986.8,NEUTRAL,50,-,-,55.2,45.4,51.5,23.7,1.25,0.37,2.03,-7.75,,14.2559,0.0686,14.1873,100.88,93.2,-24.1,-1,79.7,-20.2,12.0,2971.63,3025.17,3063.53,2933.27,2879.73,Consolidation,None,None,None,,,0.0,Other
GODFRYPHLP,2117.0,WATCH,50,-,-,45.8,46.7,52.4,17.4,0.28,0.66,-1.4,-6.53,24.1,-4.6729,7.3459,-12.0189,60.51,7.3,-91.7,1,35.3,-45.3,17.2,2112.53,2125.27,2133.53,2104.27,2091.53,Markdown,None,None,None,,3.76,238.0,Fast Moving Consumer Goods
STARHEALTH,578.5,WATCH,50,-,-,47.0,62.4,54.9,18.5,0.39,0.52,-0.66,14.4,50.9,-0.5171,0.8832,-1.4003,14.3,35.7,-42.8,1,31.3,-7.4,38.9,576.43,581.77,585.03,573.17,567.83,Consolidation,None,None,None,7.5,,0.0,Financial Services
TIMKEN,3134.1,NEUTRAL,50,-,-,38.8,47.7,43.5,19.8,2.69,-1.33,-5.48,-4.34,55.4,-14.2569,-12.5915,-1.6654,85.56,11.7,-79.9,1,25.1,-20.1,12.0,3126.7,3183.9,3233.7,3076.9,3019.7,Consolidation,None,None,None,,0.5,8.0,Capital Goods
EMCURE,1863.0,WATCH,50,-,-,42.9,66.2,77.3,25.4,0.77,-0.98,-0.24,15.43,34.9,6.6105,24.2843,-17.6738,53.5,6.0,-91.6,1,12.2,-9.0,47.9,1869.0,1891.9,1920.8,1840.1,1817.2,Consolidation,None,None,None,,30.57,19.0,Healthcare
NIVABUPA,82.62,NEUTRAL,50,-,-,37.6,51.3,73.8,24.2,1.25,-0.31,-3.52,4.49,79.4,-0.783,-0.4153,-0.3677,2.06,19.8,-67.9,1,11.6,-9.6,22.4,81.93,83.79,84.95,80.77,78.91,Accumulation,None,None,None,12.1,,0.0,Financial Services
MSUMI,38.36,NEUTRAL,49,-,-,34.0,50.3,50.8,15.9,1.52,-2.09,-3.72,-7.64,40.8,-0.2058,0.1077,-0.3134,1.05,0.0,-94.8,1,-13.9,-27.4,9.0,38.59,39.04,39.71,37.92,37.47,Markdown,None,OBV Diverge,OBV Diverge,,10.79,148.0,Automobile and Auto Components
SCI,290.55,WATCH,49,-,-,48.4,53.4,55.7,17.8,0.35,-0.21,-1.43,9.79,8.5,0.5463,0.7559,-0.2096,9.12,23.7,-82.0,1,43.8,-21.2,50.5,291.75,293.5,296.45,288.8,287.05,Consolidation,Rel Strong,OBV Diverge,"Rel Strong, OBV Diverge",,29.45,254.0,Services
GSPL,268.35,WATCH,48,-,-,44.6,51.4,49.7,35.5,2.95,-7.13,-0.35,-9.29,,6.6674,6.6366,0.0307,10.94,37.2,-74.6,-1,36.0,-24.3,18.6,271.83,286.52,304.68,253.67,238.98,Consolidation,Rel Strong,Supertrend Bear,"Rel Strong, Supertrend Bear",,,0.0,Other
MAXHEALTH,1000.0,NEUTRAL,48,-,-,32.6,44.5,66.3,30.2,0.65,0.21,-7.45,-4.39,66.8,-24.7197,-18.0331,-6.6866,27.02,10.5,-84.8,-1,20.0,-20.2,10.9,996.7,1006.9,1013.8,989.8,979.6,Consolidation,None,Supertrend Bear,Supertrend Bear,,32.37,20.0,Healthcare
CIEINDIA,401.05,NEUTRAL,48,-,-,32.8,38.6,34.7,33.4,0.57,-0.68,-9.24,-8.43,17.1,-10.3806,-11.1133,0.7327,9.72,22.8,-95.4,-1,-7.2,-22.7,6.7,402.18,404.37,407.68,398.87,396.68,Consolidation,None,Supertrend Bear,Supertrend Bear,,6.63,173.0,Automobile and Auto Components
RECLTD,326.65,NEUTRAL,48,-,-,30.9,44.7,28.2,30.6,0.7,-0.44,-7.44,-5.37,5.5,-6.462,-3.2113,-3.2507,7.67,3.2,-97.0,-1,8.2,-14.3,9.2,327.47,329.63,332.62,324.48,322.32,Consolidation,None,Supertrend Bear,Supertrend Bear,,607.46,184.0,Financial Services
GVT&D,4127.2,NEUTRAL,48,-,-,40.3,51.7,66.2,26.1,1.17,2.16,-9.41,6.42,82.2,-96.4456,-86.2837,-10.1618,167.0,12.1,-80.1,-1,22.5,-26.8,64.0,4123.17,4221.33,4315.47,4029.03,3930.87,Accumulation,StochRSI Reversal,Supertrend Bear,"StochRSI Reversal, Supertrend Bear",,0.89,25.0,Capital Goods
HEXT,532.45,NEUTRAL,47,-,-,40.6,55.0,25.3,13.7,0.25,-2.16,-2.22,-6.84,24.4,-0.7025,4.3381,-5.0405,21.46,0.9,-95.9,1,3.4,-34.1,35.6,537.5,544.8,557.15,525.15,517.85,Markdown,None,None,None,21.5,10.18,262.0,Information Technology
SPLPETRO,697.8,NEUTRAL,47,-,-,44.0,52.9,50.5,10.3,0.19,-0.41,-2.89,3.79,27.1,-3.7039,-2.272,-1.4319,21.2,43.3,-70.5,1,27.6,-27.7,52.6,698.72,703.33,708.87,693.18,688.57,Accumulation,None,None,None,,5.61,150.0,Chemicals
COROMANDEL,1996.1,NEUTRAL,47,-,-,39.8,54.3,46.1,12.4,0.36,-0.43,-2.08,-5.04,32.6,1.6825,14.4388,-12.7563,46.49,0.0,-97.0,1,2.6,-19.8,17.1,2005.63,2019.27,2042.43,1982.47,1968.83,Consolidation,None,None,None,,11.47,54.0,Chemicals
RELIANCE,1316.0,WATCH,47,-,-,52.3,44.9,38.8,10.0,0.52,0.21,0.72,-5.65,23.8,4.1256,3.8793,0.2464,19.52,47.0,-31.4,-1,60.2,-18.0,5.3,1313.33,1318.67,1321.33,1310.67,1305.33,Consolidation,None,None,None,,36.65,46.0,Oil Gas & Consumable Fuels
TATAELXSI,3708.0,WATCH,47,-,-,49.6,38.4,20.6,12.7,0.53,1.31,-1.07,-16.84,35.3,-3.4479,-3.6551,0.2073,91.13,12.0,-67.1,1,49.3,-36.6,10.6,3692.87,3749.13,3790.27,3651.73,3595.47,Markdown,None,None,None,,5.34,205.0,Information Technology
INDIGO,5110.0,NEUTRAL,47,-,-,42.0,58.7,51.4,11.8,1.9,-1.06,-2.26,4.1,,2.1417,33.0033,-30.8616,111.45,0.0,-88.0,1,-2.3,-17.2,31.2,5112.67,5169.83,5229.67,5052.83,4995.67,Accumulation,None,None,None,,866.46,24.0,Services
GAIL,172.0,WATCH,47,-,-,46.2,56.5,53.3,12.7,0.53,-0.29,-1.12,4.11,11.5,-0.1093,0.4032,-0.5126,3.48,4.1,-75.0,1,19.8,-5.7,28.0,172.28,172.96,173.91,171.33,170.65,Accumulation,None,None,None,,27.81,319.0,Oil Gas & Consumable Fuels
NMDC,84.61,WATCH,45,-,-,48.9,50.6,72.2,14.9,1.02,0.79,-0.54,2.81,9.9,-0.2119,-0.1612,-0.0507,1.89,23.7,-42.0,-1,44.3,-13.2,27.9,84.51,85.53,86.45,83.59,82.57,Accumulation,StochRSI Reversal,Supertrend Bear,"StochRSI Reversal, Supertrend Bear",,18.8,417.0,Metals & Mining
OLECTRA,1318.4,NEUTRAL,45,-,-,43.5,51.6,56.4,13.4,2.54,2.11,-5.15,7.94,60.8,-15.2986,-9.4269,-5.8717,40.6,10.7,-74.9,-1,30.6,-23.1,52.1,1323.0,1348.4,1378.4,1293.0,1267.6,Accumulation,StochRSI Reversal,Supertrend Bear,"StochRSI Reversal, Supertrend Bear",,30.84,3.0,Automobile and Auto Components
HONAUT,36700.0,NEUTRAL,45,-,-,42.0,56.5,42.2,14.7,0.37,-0.04,-3.53,8.69,58.1,-394.4552,-199.7911,-194.6641,876.06,25.5,-70.4,-1,24.8,-11.6,40.4,36713.33,36986.67,37273.33,36426.67,36153.33,Consolidation,StochRSI Reversal,Supertrend Bear,"StochRSI Reversal, Supertrend Bear",,2.48,30.0,Capital Goods
ELECON,451.55,NEUTRAL,45,-,-,51.7,43.0,55.0,23.3,0.93,-0.03,-5.58,-3.03,40.8,-7.018,-11.6308,4.6128,15.57,87.0,-17.1,-1,90.8,-28.6,28.6,449.92,456.63,461.72,444.83,438.12,Consolidation,Rel Strong,Supertrend Bear,"Rel Strong, Supertrend Bear",,11.82,44.0,Capital Goods
SUZLON,46.71,NEUTRAL,45,-,-,34.9,40.0,49.4,28.0,0.48,-0.62,-11.02,-8.02,20.3,-1.4011,-1.5349,0.1338,1.22,43.0,-96.0,-1,27.1,-24.0,22.3,46.88,47.17,47.62,46.43,46.14,Consolidation,None,Supertrend Bear,Supertrend Bear,39.4,2.81,0.0,Capital Goods
BANDHANBNK,175.1,NEUTRAL,45,-,-,45.8,45.8,48.4,28.2,0.78,0.54,-7.92,1.98,20.3,-4.4115,-5.7034,1.2919,5.01,78.8,-21.1,-1,84.6,-20.0,31.6,175.45,176.74,178.38,173.81,172.52,Accumulation,Rel Strong,Supertrend Bear,"Rel Strong, Supertrend Bear",,,86.0,Financial Services
UBL,1348.9,WATCH,44,-,-,41.3,42.6,49.1,22.5,0.64,0.78,-0.98,-9.62,90.5,-5.4838,3.3555,-8.8393,30.06,5.3,-80.4,1,11.2,-29.7,6.5,1343.1,1360.8,1372.7,1331.2,1313.5,Markdown,None,OBV Diverge,OBV Diverge,,29.08,75.0,Fast Moving Consumer Goods
SHYAMMETL,984.9,WATCH,44,-,-,44.7,60.8,74.6,17.2,0.16,-1.19,-0.56,11.64,24.3,-3.3117,0.4023,-3.714,23.23,35.0,-78.1,1,20.6,-9.2,32.6,988.27,993.43,1001.97,979.73,974.57,Consolidation,None,OBV Diverge,OBV Diverge,,8.13,54.0,Capital Goods
CREDITACC,1496.1,WATCH,44,-,-,43.7,60.8,63.0,17.7,0.78,-2.5,-0.95,11.42,19.9,3.2782,11.6739,-8.3957,40.7,13.8,-81.4,1,4.5,-8.4,34.4,1502.73,1527.37,1558.63,1471.47,1446.83,Consolidation,None,OBV Diverge,OBV Diverge,16.4,302.87,0.0,Financial Services
IEX,123.7,WATCH,44,-,-,44.5,48.4,41.0,16.6,0.31,0.28,-0.79,-2.75,21.7,-0.3863,0.2779,-0.6642,2.59,7.8,-81.9,1,21.4,-20.7,9.6,123.82,124.29,124.89,123.22,122.75,Markdown,None,OBV Diverge,OBV Diverge,,0.82,324.0,Financial Services
ATUL,6509.5,WATCH,44,-,-,42.8,55.6,42.4,26.0,0.43,-0.02,-0.06,2.38,24.1,27.8138,72.0121,-44.1983,170.57,0.0,-91.0,1,-1.3,-8.9,17.6,6509.67,6559.33,6609.17,6459.83,6410.17,Accumulation,None,OBV Diverge,OBV Diverge,,2.91,45.0,Chemicals
THERMAX,3967.8,NEUTRAL,43,-,-,36.5,47.9,68.2,39.0,0.25,-1.64,-11.71,7.51,75.1,-137.1399,-145.898,8.7581,151.03,57.6,-88.9,-1,23.7,-24.5,45.3,3995.43,4035.77,4103.73,3927.47,3887.13,Accumulation,None,Supertrend Bear,Supertrend Bear,,42.17,35.0,Capital Goods
CEMPRO,1276.4,NEUTRAL,43,-,-,43.2,60.3,70.5,33.3,0.13,0.2,-6.66,41.68,36.2,-31.0184,-28.8439,-2.1745,58.67,70.3,-42.2,-1,37.0,-22.6,154.3,1277.37,1291.33,1306.27,1262.43,1248.47,Consolidation,None,Supertrend Bear,Supertrend Bear,,37.71,24.0,Construction
VBL,430.1,NEUTRAL,43,-,-,37.8,38.5,44.5,39.1,0.38,-1.87,-8.99,-8.77,42.3,-10.0128,-11.2259,1.2131,10.27,61.2,-100.0,-1,16.5,-22.5,13.3,433.93,437.77,445.43,426.27,422.43,Consolidation,None,Supertrend Bear,Supertrend Bear,16.9,15.87,46.0,Fast Moving Consumer Goods
CPPLUS,3475.5,NEUTRAL,42,-,-,47.9,68.1,50.0,19.7,1.02,0.2,-2.24,51.44,81.5,-18.3394,10.642,-28.9814,163.14,19.5,-73.4,-1,42.8,-15.1,220.1,3483.83,3557.67,3639.83,3401.67,3327.83,Consolidation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,9.6,5.0,Capital Goods
GPIL,245.09,NEUTRAL,42,-,-,49.6,35.9,65.0,25.1,0.68,-1.13,-2.35,-6.57,19.5,-1.1739,-2.9066,1.7327,8.68,74.8,-38.1,1,58.5,-23.1,13.9,247.06,249.92,254.75,242.23,239.37,Markdown,None,StochRSI Topped,StochRSI Topped,,7.58,40.0,Capital Goods
TRITURBINE,574.85,NEUTRAL,42,-,-,38.0,49.4,44.2,18.2,0.39,-0.9,-9.02,2.78,53.3,-13.9472,-10.9085,-3.0387,21.09,11.4,-85.2,-1,14.6,-27.0,34.2,577.98,582.77,590.68,570.07,565.28,Accumulation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,2.48,69.0,Capital Goods
ANGELONE,287.8,NEUTRAL,42,-,-,35.0,46.0,54.8,31.5,0.75,-0.59,-9.99,1.96,26.0,-8.2793,-8.963,0.6836,8.41,55.7,-73.6,-1,17.0,-19.9,39.6,289.1,291.05,294.3,285.85,283.9,Accumulation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,129.31,174.0,Financial Services
DELHIVERY,450.7,NEUTRAL,42,-,-,37.6,50.2,63.2,17.1,0.35,0.13,-5.67,1.9,369.4,-7.6272,-5.4917,-2.1355,11.68,1.6,-89.3,-1,11.5,-14.0,20.4,451.08,453.82,456.93,447.97,445.23,Accumulation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,15.1,0.0,Services
ZYDUSWELL,490.8,NEUTRAL,42,-,-,35.0,50.5,49.0,26.7,0.32,-2.09,-10.15,3.6,82.9,-17.0438,-13.1113,-3.9325,17.32,12.8,-99.0,-1,17.4,-19.8,33.8,495.05,500.05,509.3,485.8,480.8,Accumulation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,54.97,24.0,Fast Moving Consumer Goods
PAGEIND,35480.0,NEUTRAL,42,-,-,30.1,45.2,52.9,31.0,0.56,-0.07,-10.37,-2.64,52.4,-1167.7192,-794.0034,-373.7158,1003.56,7.0,-93.4,-1,11.9,-23.8,20.2,35480.0,35750.0,36020.0,35210.0,34940.0,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,18.42,227.0,Textiles
MANKIND,2384.0,NEUTRAL,42,-,-,39.7,54.4,55.2,18.9,0.74,-0.04,-3.88,4.73,48.3,-31.9374,-24.0384,-7.8991,53.41,21.4,-83.3,-1,26.0,-10.8,24.8,2385.6,2405.6,2427.2,2364.0,2344.0,Accumulation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,38.11,8.0,Healthcare
LUPIN,2201.8,NEUTRAL,42,-,-,29.5,45.1,57.8,31.8,0.66,0.01,-7.05,-1.61,18.4,-51.5226,-36.4839,-15.0387,47.07,2.5,-94.1,-1,13.9,-12.8,18.3,2202.17,2216.63,2231.47,2187.33,2172.87,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,29.39,82.0,Healthcare
SUNPHARMA,1902.4,WATCH,42,-,-,43.1,60.7,70.6,24.0,0.64,-0.08,-0.51,6.46,37.7,-7.3309,1.6696,-9.0005,31.87,35.2,-65.9,-1,22.0,-7.1,24.0,1900.87,1918.93,1935.47,1884.33,1866.27,Accumulation,StochRSI Reversal,"Supertrend Bear, OBV Diverge","StochRSI Reversal, Supertrend Bear, OBV Diverge",,5.52,84.0,Healthcare
TATACOMM,1655.4,NEUTRAL,42,-,-,32.0,47.3,60.6,38.3,0.62,-1.32,-9.75,-3.38,49.9,-41.217,-36.1239,-5.0931,48.72,14.7,-96.0,-1,-1.6,-21.5,26.3,1663.0,1676.0,1696.6,1642.4,1629.4,Consolidation,None,"Supertrend Bear, OBV Diverge","Supertrend Bear, OBV Diverge",,335.85,105.0,Telecommunication
MARUTI,13565.0,WATCH,41,-,-,42.8,51.0,62.7,10.9,0.6,-1.77,-1.13,-4.95,29.8,10.1486,59.08,-48.9314,223.42,10.9,-100.0,1,4.7,-21.1,12.3,13646.33,13727.67,13890.33,13483.67,13402.33,Consolidation,None,OBV Diverge,OBV Diverge,,0.1,101.0,Automobile and Auto Components
NHPC,76.15,NEUTRAL,41,-,-,40.0,47.4,43.5,13.4,0.85,-0.26,-2.62,-1.77,27.9,-0.6322,-0.4759,-0.1563,1.41,3.0,-95.5,1,20.2,-12.9,6.6,76.4,76.85,77.55,75.7,75.25,Consolidation,None,OBV Diverge,OBV Diverge,,113.11,211.0,Power
JPPOWER,17.1,NEUTRAL,41,-,-,41.0,48.4,53.6,13.9,0.59,0.0,-2.72,-1.31,24.4,-0.1197,-0.0323,-0.0874,0.48,3.7,-95.6,1,27.1,-30.2,30.0,17.18,17.31,17.51,16.98,16.85,Consolidation,None,OBV Diverge,OBV Diverge,,26.63,0.0,Power
USHAMART,481.3,NEUTRAL,41,-,-,39.9,56.1,69.6,9.5,0.88,-2.9,-2.74,6.53,27.9,-0.9511,1.3876,-2.3387,14.06,25.2,-91.9,1,-7.2,-8.1,33.8,486.23,494.67,508.03,472.87,464.43,Accumulation,None,OBV Diverge,OBV Diverge,,6.92,76.0,Capital Goods
SIGNATURE,795.3,WATCH,41,-,-,47.2,45.8,47.9,14.7,0.97,-0.71,-0.06,-12.08,10.5,-0.9565,1.6123,-2.5687,22.31,22.6,-74.0,1,22.2,-31.3,12.8,799.0,805.7,816.1,788.6,781.9,Markdown,None,OBV Diverge,OBV Diverge,,161.04,0.0,Realty
SCHAEFFLER,4017.9,NEUTRAL,41,-,-,43.1,49.7,52.2,10.4,1.05,-0.78,-2.6,0.78,50.2,-17.8858,-14.0992,-3.7866,100.6,32.1,-87.3,1,16.7,-9.6,15.1,4029.47,4068.93,4119.97,3978.43,3938.97,Accumulation,None,OBV Diverge,OBV Diverge,21.6,0.78,85.0,Automobile and Auto Components
BIOCON,415.55,WATCH,41,-,-,43.9,55.2,61.7,11.1,0.63,0.74,-1.67,5.14,121.5,-3.0533,-1.2839,-1.7694,8.87,15.6,-79.6,1,22.5,-7.1,23.4,414.18,417.37,419.18,412.37,409.18,Accumulation,None,OBV Diverge,OBV Diverge,,42.15,12.0,Healthcare
